symbol,name,list_date
601668.SH,中国建筑,20090729
601666.SH,平煤股份,20061123
601665.SH,齐鲁银行,20210618
601658.SH,邮储银行,20191210
002239.SZ,奥特佳,20080522
002238.SZ,天威视讯,20080526
002237.SZ,恒邦股份,20080520
002236.SZ,大华股份,20080520
002235.SZ,安妮股份,20080516
002233.SZ,塔牌集团,20080516
002232.SZ,启明信息,20080509
002229.SZ,鸿博股份,20080508
002228.SZ,合兴包装,20080508
002227.SZ,*ST特迅,20080506
601636.SH,旗滨集团,20110812
601633.SH,长城汽车,20110928
601628.SH,中国人寿,20070109
601619.SH,嘉泽新能,20170720
601607.SH,上海医药,19940324
601606.SH,长城军工,20180806
601601.SH,中国太保,20071225
601600.SH,中国铝业,20070430
601579.SH,会稽山,20140825
601577.SH,长沙银行,20180926
601519.SH,大智慧,20110128
601512.SH,中新集团,20191220
601377.SH,兴业证券,20101013
002226.SZ,江南化工,20080506
002225.SZ,濮耐股份,20080425
002224.SZ,三力士,20080425
002223.SZ,鱼跃医疗,20080418
002222.SZ,福晶科技,20080319
002221.SZ,东华能源,20080306
002219.SZ,新里程,20080306
002218.SZ,拓日新能,20080228
601500.SH,通用股份,20160919
601456.SH,国联民生,20200731
601399.SH,国机重装,20200608
601398.SH,工商银行,20061027
601390.SH,中国中铁,20071203
601388.SH,怡球资源,20120423
601375.SH,中原证券,20170103
601368.SH,绿城水务,20150612
601328.SH,交通银行,20070515
601311.SH,骆驼股份,20110602
601236.SH,红塔证券,20190705
002230.SZ,科大讯飞,20080512
002217.SZ,ST合力泰,20080220
002216.SZ,三全食品,20080220
002215.SZ,诺普信,20080218
002214.SZ,大立科技,20080218
002213.SZ,大为股份,20080201
002212.SZ,天融信,20080201
002211.SZ,ST宏达,20080201
002210.SZ,飞马国际,20080130
002209.SZ,达意隆,20080130
002208.SZ,合肥城建,20080128
601298.SH,青岛港,20190121
601279.SH,英利汽车,20210415
601238.SH,广汽集团,20120329
601233.SH,桐昆股份,20110518
601231.SH,环旭电子,20120220
601228.SH,广州港,20170329
601225.SH,陕西煤业,20140128
601222.SH,林洋能源,20110808
601218.SH,吉鑫科技,20110506
601216.SH,君正集团,20110222
601212.SH,白银有色,20170215
601211.SH,国泰海通,20150626
601208.SH,东材科技,20110520
601200.SH,上海环境,20170331
601199.SH,江南水务,20110317
002207.SZ,*ST准油,20080128
002206.SZ,海利得,20080123
002205.SZ,国统股份,20080123
601198.SH,东兴证券,20150226
601188.SH,龙江交通,20100319
601187.SH,厦门银行,20201027
601186.SH,中国铁建,20080310
601179.SH,中国西电,20100128
601177.SH,杭齿前进,20101011
601133.SH,柏诚股份,20230410
601108.SH,财通证券,20171024
601106.SH,中国一重,20100209
601101.SH,昊华能源,20100331
601100.SH,恒立液压,20111028
601099.SH,太平洋,20071228
601098.SH,中南传媒,20101028
601096.SH,宏盛华源,20231222
601089.SH,福元医药,20220630
601033.SH,永兴股份,20240118
002204.SZ,大连重工,20080116
601088.SH,中国神华,20071009
601026.SH,道生天合,20251017
601022.SH,宁波远洋,20221208
601021.SH,春秋航空,20150121
601020.SH,华钰矿业,20160316
601019.SH,山东出版,20171122
601018.SH,宁波港,20100928
601016.SH,节能风电,20140929
601015.SH,陕西黑猫,20141105
601012.SH,隆基绿能,20120411
601011.SH,宝泰隆,20110309
601010.SH,ST文峰,20110603
600992.SH,贵绳股份,20040514
600990.SH,四创电子,20040510
600987.SH,航民股份,20040809
002202.SZ,金风科技,20071226
002201.SZ,九鼎新材,20071226
002200.SZ,交投生态,20071221
600986.SH,浙文互联,20040426
600985.SH,淮北矿业,20040428
600984.SH,建设机械,20040707
600976.SH,健民集团,20040419
600971.SH,恒源煤电,20040817
600966.SH,博汇纸业,20040608
600965.SH,*ST福成,20040713
600963.SH,岳阳林纸,20040525
600962.SH,国投中鲁,20040622
600961.SH,株冶集团,20040830
600960.SH,渤海汽车,20040407
600959.SH,江苏有线,20150428
600956.SH,新天绿能,20200629
600955.SH,维远股份,20210915
600941.SH,中国移动,20220105
002199.SZ,东晶电子,20071221
600939.SH,重庆建工,20170221
600938.SH,中国海油,20220421
600927.SH,永安期货,20211223
600926.SH,杭州银行,20161027
600925.SH,苏能股份,20230329
600919.SH,江苏银行,20160802
600918.SH,中泰证券,20200603
600917.SH,重庆燃气,20140930
600916.SH,中国黄金,20210205
600909.SH,华安证券,20161206
600908.SH,无锡银行,20160923
600906.SH,财达证券,20210507
600905.SH,三峡能源,20210610
600903.SH,贵州燃气,20171107
002198.SZ,ST嘉应,20071218
002197.SZ,证通电子,20071218
002196.SZ,方正电机,20071212
002195.SZ,岩山科技,20071212
002194.SZ,武汉凡谷,20071207
600901.SH,江苏金租,20180301
600900.SH,长江电力,20031118
600897.SH,厦门空港,19960531
600895.SH,张江高科,19960422
600894.SH,广日股份,19960328
600893.SH,航发动力,19960408
600892.SH,大晟文化,19960315
600889.SH,*ST京化,19960308
600873.SH,梅花生物,19950217
002193.SZ,ST如意,20071207
002191.SZ,劲嘉股份,20071205
002190.SZ,成飞集成,20071203
002189.SZ,中光学,20071203
002188.SZ,中天服务,20071122
002187.SZ,广百股份,20071122
002186.SZ,全聚德,20071120
002185.SZ,华天科技,20071120
002184.SZ,海得控制,20071116
002183.SZ,怡亚通,20071113
002182.SZ,宝武镁业,20071113
002181.SZ,粤传媒,20071116
600872.SH,中炬高新,19950124
600871.SH,石化油服,19950411
600869.SH,远东股份,19950206
600855.SH,航天长峰,19940425
600854.SH,春兰股份,19940425
600853.SH,龙建股份,19940404
600851.SH,海欣股份,19940404
600850.SH,电科数字,19940324
600848.SH,上海临港,19940324
600847.SH,万里股份,19940324
600846.SH,同济科技,19940311
600830.SH,香溢融通,19940224
600829.SH,人民同泰,19940224
600827.SH,百联股份,19940204
600826.SH,兰生股份,19940204
002180.SZ,奔图科技,20071113
002179.SZ,中航光电,20071101
600825.SH,新华传媒,19940204
600824.SH,益民集团,19940204
600822.SH,上海物贸,19940204
600821.SH,金开新能,19940128
600820.SH,隧道股份,19940128
600808.SH,马钢股份,19940106
600807.SH,济高发展,19940103
600805.SH,悦达投资,19940103
600803.SH,新奥股份,19940103
600802.SH,福建水泥,19940103
600801.SH,华新建材,19940103
600800.SH,渤海化学,19931206
002203.SZ,海亮股份,20080116
002178.SZ,延华智能,20071101
002177.SZ,御银股份,20071101
002175.SZ,*ST东智,20071012
002174.SZ,游族网络,20070925
002173.SZ,创新医疗,20070925
002172.SZ,澳洋健康,20070921
002171.SZ,楚江新材,20070921
600798.SH,宁波海运,19970423
600797.SH,浙大网新,19970418
600796.SH,钱江生化,19970408
600795.SH,国电电力,19970318
600794.SH,保税科技,19970306
600793.SH,宜宾纸业,19970220
600792.SH,云煤能源,19970123
600791.SH,京能置业,19970130
600790.SH,轻纺城,19970228
600778.SH,友好集团,19961203
600777.SH,新潮能源,19961121
600776.SH,东方通信,19961126
600775.SH,南京熊猫,19961118
600774.SH,汉商集团,19961108
600773.SH,西藏城投,19961108
600771.SH,广誉远,19961105
600770.SH,综艺股份,19961120
600769.SH,祥龙电业,19961101
600768.SH,富邦新材,19961111
600765.SH,中航重机,19961106
600764.SH,中国海防,19961104
600763.SH,通策医疗,19961030
600761.SH,安徽合力,19961009
600760.SH,中航沈飞,19961011
600759.SH,ST洲际,19961008
600758.SH,辽宁能源,19961029
600750.SH,华润江中,19960923
600749.SH,西藏旅游,19961015
600748.SH,上实发展,19960925
600746.SH,江苏索普,19960918
600745.SH,*ST闻泰,19960828
002170.SZ,芭田股份,20070919
002169.SZ,智光电气,20070919
002168.SZ,ST惠程,20070919
600744.SH,华银电力,19960905
600743.SH,华远控股,19960909
600742.SH,富维股份,19960826
600741.SH,华域汽车,19960826
600740.SH,山西焦化,19960808
600739.SH,辽宁成大,19960819
600738.SH,丽尚国潮,19960802
600737.SH,中粮糖业,19960731
600736.SH,苏州高新,19960815
600735.SH,ST新华锦,19960726
600734.SH,*ST实达,19960808
600733.SH,北汽蓝谷,19960816
600732.SH,爱旭股份,19960816
600731.SH,湖南海利,19960802
002167.SZ,东方锆业,20070913
002166.SZ,莱茵生物,20070913
002165.SZ,红宝丽,20070913
600730.SH,*ST高科,19960726
600725.SH,云维股份,19960702
600713.SH,南京医药,19960701
600712.SH,南宁百货,19960626
600711.SH,盛屯矿业,19960531
600710.SH,苏美达,19960701
600694.SH,大商股份,19931122
600693.SH,东百集团,19931122
600692.SH,亚通股份,19931119
600691.SH,潞化科技,19931119
600690.SH,海尔智家,19931119
600689.SH,上海三毛,19931108
600688.SH,上海石化,19931108
600686.SH,金龙汽车,19931108
600685.SH,中船防务,19931028
002164.SZ,宁波东力,20070823
002163.SZ,海南发展,20070823
600684.SH,珠江股份,19931028
600683.SH,京投发展,19931025
600682.SH,南京新百,19931018
600681.SH,百川能源,19931018
600679.SH,上海凤凰,19931008
600678.SH,ST金顶,19931008
600661.SH,昂立教育,19930614
600660.SH,福耀玻璃,19930610
002162.SZ,悦心健康,20070823
002161.SZ,远望谷,20070821
002160.SZ,常铝股份,20070821
002158.SZ,汉钟精机,20070817
002157.SZ,正邦科技,20070817
002156.SZ,通富微电,20070816
002155.SZ,湖南黄金,20070816
002154.SZ,报喜鸟,20070816
002153.SZ,石基信息,20070813
002152.SZ,广电运通,20070813
002151.SZ,北斗星通,20070813
002150.SZ,正泰电源,20070810
002149.SZ,西部材料,20070810
002146.SZ,荣盛发展,20070808
002145.SZ,钛能化学,20070803
002144.SZ,宏达高科,20070803
002142.SZ,宁波银行,20070719
600658.SH,电子城,19930524
600657.SH,信达地产,19930524
600655.SH,豫园股份,19920902
600654.SH,中安科,19901219
600653.SH,申华控股,19901219
600633.SH,浙数文化,19930304
600630.SH,龙头股份,19930209
600629.SH,华建集团,19930209
600628.SH,新世界,19930119
600610.SH,中毅达,19920805
600609.SH,金杯汽车,19920724
002141.SZ,贤丰控股,20070720
002140.SZ,东华科技,20070712
002138.SZ,顺络电子,20070613
002137.SZ,实益达,20070613
002136.SZ,安纳达,20070530
002135.SZ,东南网架,20070530
002134.SZ,天津普林,20070516
002133.SZ,广宇集团,20070427
002132.SZ,恒星科技,20070427
002130.SZ,沃尔核材,20070420
002129.SZ,TCL中环,20070420
600606.SH,绿地控股,19920327
600592.SH,龙溪股份,20020805
600590.SH,泰豪科技,20020703
600589.SH,大位科技,20010612
600588.SH,用友网络,20010518
600587.SH,新华医疗,20020927
600586.SH,金晶科技,20020815
600585.SH,海螺水泥,20020207
600584.SH,长电科技,20030603
600583.SH,海油工程,20020205
002139.SZ,拓邦股份,20070629
002128.SZ,电投能源,20070418
002127.SZ,南极电商,20070418
002126.SZ,银轮股份,20070418
002125.SZ,湘潭电化,20070403
002124.SZ,天邦食品,20070403
002123.SZ,梦网科技,20070328
002122.SZ,ST汇洲,20070328
002121.SZ,科陆电子,20070306
002120.SZ,韵达股份,20070306
002119.SZ,康强电子,20070302
002117.SZ,东港股份,20070302
002116.SZ,中国海诚,20070215
600568.SH,ST中珠,20010518
600567.SH,山鹰国际,20011218
600566.SH,济川药业,20010822
600563.SH,法拉电子,20021210
600562.SH,国睿科技,20030128
600561.SH,江西长运,20020716
600560.SH,金自天正,20020919
600526.SH,菲达环保,20020722
600523.SH,贵航股份,20011227
600522.SH,中天科技,20021024
600521.SH,华海药业,20030304
600519.SH,贵州茅台,20010827
002115.SZ,三维通信,20070215
002114.SZ,罗平锌电,20070215
002112.SZ,三变科技,20070208
002111.SZ,威海广泰,20070126
002110.SZ,三钢闽光,20070126
002109.SZ,ST兴化,20070126
002108.SZ,沧州明珠,20070124
002107.SZ,沃华医药,20070124
002106.SZ,莱宝高科,20070112
600520.SH,三佳科技,20020108
600518.SH,康美药业,20010319
600517.SH,国网英大,20031010
600516.SH,方大炭素,20020830
600515.SH,海南机场,20020806
600513.SH,联环药业,20030319
600512.SH,腾达建设,20021226
600446.SH,金证股份,20031224
600433.SH,冠豪高新,20030619
002131.SZ,利欧股份,20070427
002105.SZ,信隆健康,20070112
002104.SZ,恒宝股份,20070110
002103.SZ,广博股份,20070110
002102.SZ,ST能特,20061229
002101.SZ,广东鸿图,20061229
002100.SZ,天康生物,20061226
002099.SZ,海翔药业,20061226
002098.SZ,浔兴股份,20061222
002097.SZ,山河智能,20061222
002096.SZ,易普力,20061222
002095.SZ,生意宝,20061215
002094.SZ,青岛金王,20061215
002093.SZ,国脉科技,20061215
002092.SZ,中泰化学,20061208
600415.SH,小商品城,20020509
600390.SH,五矿资本,20010115
600389.SH,江山股份,20010110
600388.SH,紫金龙净,20001229
600386.SH,北巴传媒,20010216
600383.SH,金地集团,20010412
600366.SH,宁波韵升,20001030
600365.SH,ST通葡,20010115
600323.SH,瀚蓝环境,20001225
002091.SZ,江苏国泰,20061208
002088.SZ,鲁阳节能,20061130
002086.SZ,东方海洋,20061128
002085.SZ,万丰奥威,20061128
002084.SZ,海鸥住工,20061124
002083.SZ,孚日股份,20061124
002082.SZ,ST万邦,20061120
002081.SZ,金螳螂,20061120
002080.SZ,中材科技,20061120
002079.SZ,苏州固锝,20061116
002077.SZ,大港股份,20061116
002076.SZ,星光股份,20061025
002075.SZ,沙钢股份,20061025
002074.SZ,国轩高科,20061018
002073.SZ,软控股份,20061018
002069.SZ,獐子岛,20060928
600258.SH,首旅酒店,20000601
600257.SH,大湖股份,20000612
600256.SH,广汇能源,20000526
600255.SH,鑫科材料,20001122
600233.SH,圆通速递,20000608
600232.SH,金鹰股份,20000602
600215.SH,派斯林,19990909
600212.SH,绿能慧充,19990817
600211.SH,西藏药业,19990721
600210.SH,紫江企业,19990824
600208.SH,衢州发展,19990623
600207.SH,安彩高科,19990714
600206.SH,有研新材,19990319
600203.SH,福日电子,19990514
600187.SH,*ST国中,19981111
600177.SH,雅戈尔,19981119
002068.SZ,黑猫股份,20060915
002067.SZ,景兴纸业,20060915
600185.SH,珠免集团,19990611
600184.SH,光电股份,20031106
600183.SH,生益科技,19981028
600182.SH,S佳通,19990507
600180.SH,*ST瑞茂,19980703
600179.SH,安通控股,19981104
600178.SH,东安动力,19981014
600163.SH,中闽能源,19980602
600161.SH,天坛生物,19980616
600160.SH,巨化股份,19980626
600159.SH,大龙地产,19980526
600158.SH,中体产业,19980327
002078.SZ,太阳纸业,20061116
002066.SZ,瑞泰科技,20060823
002065.SZ,东华软件,20060823
002064.SZ,华峰化学,20060823
002063.SZ,远光软件,20060823
002062.SZ,宏润建设,20060816
002061.SZ,浙江交科,20060816
002060.SZ,广东建工,20060810
600157.SH,永泰能源,19980513
600156.SH,华升股份,19980527
600155.SH,华创云信,19980918
600153.SH,建发股份,19980616
600152.SH,维科技术,19980609
600151.SH,航天机电,19980605
600126.SH,杭钢股份,19980311
600125.SH,铁龙物流,19980511
600085.SH,同仁堂,19970625
600084.SH,*ST尼雅,19970711
600082.SH,ST海泰,19970620
600081.SH,东风科技,19970703
600079.SH,ST人福,19970606
002090.SZ,金智科技,20061208
002059.SZ,云南旅游,20060810
002058.SZ,紫竹高科,20060802
002057.SZ,中钢天源,20060802
002055.SZ,ST得润,20060725
002054.SZ,德美化工,20060725
600078.SH,澄星股份,19970627
600064.SH,南京高科,19970506
600063.SH,皖维高新,19970528
600062.SH,华润双鹤,19970522
600061.SH,国投资本,19970519
600060.SH,海信视像,19970422
600059.SH,古越龙山,19970516
600058.SH,五矿发展,19970528
600057.SH,厦门象屿,19970604
600056.SH,中国医药,19970515
600055.SH,万东医疗,19970519
600054.SH,黄山旅游,19970506
600053.SH,*ST九鼎,19970418
600051.SH,宁波联合,19970410
002053.SZ,云南能投,20060627
002052.SZ,同洲电子,20060627
002051.SZ,中工国际,20060619
002050.SZ,三花智控,20050607
600052.SH,东望时代,19970415
600050.SH,中国联通,20021009
600048.SH,保利发展,20060731
600039.SH,四川路桥,20030325
600038.SH,中直股份,20001218
600020.SH,中原高速,20030808
600019.SH,宝钢股份,20001212
600018.SH,上港集团,20061026
600008.SH,首创环保,20000427
600007.SH,中国国贸,19990312
002049.SZ,紫光国微,20050606
002048.SZ,宁波华翔,20050603
002047.SZ,宝鹰股份,20050531
002046.SZ,国机精工,20050526
002045.SZ,国光电器,20050523
002044.SZ,美年健康,20050518
002043.SZ,兔宝宝,20050510
002042.SZ,华孚时尚,20050427
002041.SZ,登海种业,20050418
002040.SZ,南京港,20050325
002039.SZ,黔源电力,20050303
002038.SZ,双鹭药业,20040909
600006.SH,东风股份,19990727
600004.SH,白云机场,20030428
600000.SH,浦发银行,19991110
302132.SZ,中航成飞,20100827
301687.SZ,新广益,20251231
301678.SZ,新恒汇,20250620
301668.SZ,昊创瑞通,20250926
002037.SZ,保利联合,20040908
002036.SZ,联创电子,20040903
002034.SZ,旺能环境,20040826
002032.SZ,苏泊尔,20040817
002031.SZ,巨轮智能,20040816
002030.SZ,达安基因,20040809
002029.SZ,七匹狼,20040806
002028.SZ,思源电气,20040805
002027.SZ,分众传媒,20040804
002026.SZ,山东威达,20040727
002025.SZ,航天电器,20040726
002024.SZ,ST易购,20040721
002023.SZ,海特高新,20040721
002022.SZ,科华生物,20040721
