symbol,name,theme,benchmark,invest_type,management,list_date,delist_date,list_status,m_fee,c_fee,scale_yi,scale_reliable,n_qualify_years,first_qualify_year,last_qualify_year,peak_year,peak_avg_daily_yi,latest_year,latest_avg_daily_yi,theme_representative
560830.SH,华夏中证全指电力公用事业ETF,中证全指电力公用事业,中证全指电力公用事业指数收益率×100%,nan,华夏基金管理有限公司,20260526,nan,L,0.15,0.05,6.32,Y,0,,,2026,0.3811,2026,0.3811,
520720.SH,国泰中证港股通汽车产业主题ETF,中证港股通汽车产业主题,中证港股通汽车产业主题指数收益率(经估值汇率调整)×100%,被动指数型,国泰基金管理有限公司,20250925,nan,L,0.5,0.1,0.91,Y,0,,,2026,0.3779,2026,0.3779,
159175.SZ,易方达中证电池主题ETF,中证电池主题,中证电池主题指数×100%,被动指数型,易方达基金管理有限公司,20260305,nan,L,0.15,0.05,4.31,Y,0,,,2026,0.3756,2026,0.3756,
516220.SH,国泰中证细分化工产业主题ETF,中证细分化工产业主题,中证细分化工产业主题指数收益率×100%,被动指数型,国泰基金管理有限公司,20210310,nan,L,0.5,0.1,2.42,Y,0,,,2021,0.3739,2026,0.2936,
159619.SZ,国泰中证基建ETF,中证基建,中证基建指数收益率×100%,被动指数型,国泰基金管理有限公司,20220218,nan,L,0.5,0.1,0.71,Y,0,,,2023,0.3717,2026,0.0549,
159532.SZ,易方达中证2000ETF,中证2000,中证2000指数收益率×100%,被动指数型,易方达基金管理有限公司,20230921,nan,L,0.15,0.05,2.85,Y,0,,,2026,0.3672,2026,0.3672,
159587.SZ,广发国证粮食产业ETF,国证粮食产业,国证粮食产业指数收益率×100%,被动指数型,广发基金管理有限公司,20240821,nan,L,0.5,0.1,3.14,Y,0,,,2026,0.3651,2026,0.3651,
159907.SZ,广发国证2000ETF,国证2000,国证2000指数×100%,被动指数型,广发基金管理有限公司,20110810,nan,L,0.5,0.1,1.89,Y,0,,,2015,0.3624,2026,0.1061,
516000.SH,华夏中证大数据产业ETF,中证大数据产业,中证大数据产业指数收益率×100%,被动指数型,华夏基金管理有限公司,20210301,nan,L,0.5,0.1,4.2,Y,0,,,2026,0.3619,2026,0.3619,
589160.SH,广发上证科创板芯片ETF,上证科创板芯片,上证科创板芯片指数收益率×100%,被动指数型,广发基金管理有限公司,20260130,nan,L,0.5,0.1,3.63,Y,0,,,2026,0.3613,2026,0.3613,
520890.SH,华泰柏瑞恒生港股通红利低波动ETF,恒生港股通红利低波动,恒生港股通红利低波动指数收益率(使用估值汇率折算)×100%,被动指数型,华泰柏瑞基金管理有限公司,20240920,nan,L,0.5,0.1,1.07,Y,0,,,2026,0.3594,2026,0.3594,
513960.SH,博时中证港股通消费主题ETF,中证港股通消费主题,中证港股通消费主题指数(人民币)收益率×100%,被动指数型,博时基金管理有限公司,20220318,20241108,D,nan,nan,,Y,0,,,2022,0.3588,2024,0.052,
588500.SH,易方达上证科创板100增强策略ETF,上证科创板100,上证科创板100指数收益率×100%,增强指数型,易方达基金管理有限公司,20240719,nan,L,0.5,0.1,1.23,Y,0,,,2024,0.3586,2026,0.0761,
159782.SZ,银华中证科创创业50ETF,中证科创创业50,中证科创创业50指数收益率×100%,被动指数型,银华基金管理股份有限公司,20210707,nan,L,0.5,0.1,6.2,Y,0,,,2021,0.3558,2026,0.3508,
515330.SH,天弘沪深300ETF,沪深300,沪深300指数收益率×100%,被动指数型,天弘基金管理有限公司,20191226,nan,L,0.5,0.1,83.24,Y,0,,,2024,0.3555,2026,0.2935,
159677.SZ,银华中证1000增强策略ETF,中证1000,中证1000指数收益率×100%,增强指数型,银华基金管理股份有限公司,20221205,nan,L,0.5,0.1,0.4,Y,0,,,2023,0.354,2026,0.1042,
159147.SZ,南方中证电池主题ETF,中证电池主题,中证电池主题指数×100%,被动指数型,南方基金管理股份有限公司,20260123,nan,L,0.15,0.05,17.49,Y,0,,,2026,0.3537,2026,0.3537,
589220.SH,国泰上证科创板200ETF,上证科创板200,上证科创板200指数收益率×100%,被动指数型,国泰基金管理有限公司,20260126,nan,L,0.15,0.05,3.27,Y,0,,,2026,0.3527,2026,0.3527,
588130.SH,华夏上证科创板生物医药ETF,上证科创板生物医药,上证科创板生物医药指数收益率×100%,被动指数型,华夏基金管理有限公司,20250528,nan,L,0.5,0.1,4.6,Y,0,,,2026,0.3496,2026,0.3496,
562820.SH,嘉实中证全指集成电路ETF,中证全指集成电路,中证全指集成电路指数收益率×100%,被动指数型,嘉实基金管理有限公司,20240422,nan,L,0.5,0.1,4.12,Y,0,,,2026,0.3461,2026,0.3461,
159248.SZ,万家中证人工智能主题ETF,中证人工智能主题,中证人工智能主题指数收益率×100%,被动指数型,万家基金管理有限公司,20250724,nan,L,0.5,0.1,2.42,Y,0,,,2025,0.3441,2026,0.2445,
516770.SH,华泰柏瑞中证动漫游戏ETF,中证动漫游戏,中证动漫游戏指数收益率×100%,被动指数型,华泰柏瑞基金管理有限公司,20210305,nan,L,0.3,0.06,3.19,Y,0,,,2026,0.3426,2026,0.3426,
159609.SZ,浦银中证光伏产业ETF,中证光伏产业,中证光伏产业指数收益率×100%,被动指数型,浦银基金管理有限公司,20220708,nan,L,0.5,0.1,1.5,Y,0,,,2022,0.3422,2026,0.1461,
515370.SH,华夏中证光伏产业ETF,中证光伏产业,中证光伏产业指数收益率×100%,被动指数型,华夏基金管理有限公司,20251118,nan,L,0.4,0.1,7.67,Y,0,,,2026,0.341,2026,0.341,
159720.SZ,泰康中证智能电动汽车ETF,中证智能电动汽车,中证智能电动汽车指数收益率×100%,被动指数型,泰康基金管理有限公司,20210720,nan,L,0.5,0.1,0.33,Y,0,,,2021,0.3386,2026,0.0123,
510910.SH,南方上证综合ETF,上证综合,上证综合指数收益率×100%,nan,南方基金管理股份有限公司,20260603,nan,L,0.15,0.05,1.5,Y,0,,,2026,0.3372,2026,0.3372,
561790.SH,博时中证国新央企现代能源ETF,中证国新央企现代能源,中证国新央企现代能源指数收益率×100%,被动指数型,博时基金管理有限公司,20230809,nan,L,0.5,0.1,0.72,Y,0,,,2023,0.3363,2026,0.0306,
159881.SZ,国泰中证有色金属ETF,中证有色金属,中证有色金属指数收益率×100%,被动指数型,国泰基金管理有限公司,20210701,nan,L,0.5,0.1,1.82,Y,0,,,2023,0.3363,2026,0.2146,
159899.SZ,招商中证全指软件ETF,中证全指软件,中证全指软件指数收益率×100%,被动指数型,招商基金管理有限公司,20210628,nan,L,0.5,0.1,7.07,Y,0,,,2026,0.3355,2026,0.3355,
159016.SZ,广发中证证券公司30ETF,中证证券公司30,中证证券公司30指数收益率×100%,被动指数型,广发基金管理有限公司,20260514,nan,L,0.5,0.1,3.53,Y,0,,,2026,0.3325,2026,0.3325,
561120.SH,富国中证全指家用电器ETF,中证全指家用电器,中证全指家用电器指数×100%,被动指数型,富国基金管理有限公司,20220215,nan,L,0.5,0.1,0.36,Y,0,,,2022,0.3317,2026,0.1027,
159855.SZ,银华中证影视主题ETF,中证影视主题,中证影视主题指数收益率×100%,被动指数型,银华基金管理股份有限公司,20210226,nan,L,0.5,0.1,1.43,Y,0,,,2026,0.33,2026,0.33,
159393.SZ,万家沪深300ETF,沪深300,沪深300指数收益率×100%,被动指数型,万家基金管理有限公司,20250310,nan,L,0.15,0.05,4.73,Y,0,,,2025,0.3288,2026,0.2752,
588420.SH,摩根中证科创创业人工智能ETF,中证科创创业人工智能,中证科创创业人工智能指数收益率×100%,被动指数型,摩根基金管理(中国)有限公司,20260105,nan,L,0.5,0.1,4.04,Y,0,,,2026,0.3261,2026,0.3261,
159150.SZ,易方达深证50ETF,深证50,深证50指数收益率×100%,被动指数型,易方达基金管理有限公司,20231211,nan,L,0.15,0.05,1.56,Y,0,,,2024,0.3254,2026,0.1037,
159386.SZ,永赢中证A500ETF,中证A500,中证A500指数收益率×100%,被动指数型,永赢基金管理有限公司,20250211,nan,L,0.15,0.05,0.78,Y,0,,,2025,0.3238,2026,0.235,
520590.SH,鹏华恒生科技ETF(QDII),恒生科技,恒生科技指数收益率×100%,被动指数型,鹏华基金管理有限公司,20251201,nan,L,0.5,0.1,1.55,Y,0,,,2026,0.3233,2026,0.3233,
588820.SH,华夏上证科创板200ETF,上证科创板200,上证科创板200指数收益率×100%,被动指数型,华夏基金管理有限公司,20250106,nan,L,0.15,0.05,2.96,Y,0,,,2026,0.3226,2026,0.3226,
520530.SH,东财中证港股通科技ETF,中证港股通科技,中证港股通科技指数收益率×100%,被动指数型,东财基金管理有限公司,20251208,nan,L,0.5,0.1,1.91,Y,0,,,2026,0.3221,2026,0.3221,
588370.SH,南方上证科创板50成份增强策略ETF,上证科创板50成份,上证科创板50成份指数收益率×100%,增强指数型,南方基金管理股份有限公司,20221213,nan,L,0.5,0.1,1.31,Y,0,,,2023,0.3206,2026,0.0789,
588470.SH,华安中证科创创业人工智能ETF,中证科创创业人工智能,中证科创创业人工智能指数收益率×100%,nan,华安基金管理有限公司,20260528,nan,L,0.5,0.1,2.4,Y,0,,,2026,0.3202,2026,0.3202,
562360.SH,银华中证机器人ETF,中证机器人,中证机器人指数×100%,被动指数型,银华基金管理股份有限公司,20211015,nan,L,0.5,0.1,3.09,Y,0,,,2025,0.3202,2026,0.235,
159537.SZ,国泰国证信息技术创新主题ETF,国证信息技术创新主题,国证信息技术创新主题指数收益率×100%,被动指数型,国泰基金管理有限公司,20231010,nan,L,0.5,0.1,1.38,Y,0,,,2025,0.3194,2026,0.0879,
589600.SH,富国上证科创板综合价格ETF,上证科创板综合价格,上证科创板综合价格指数收益率×100%,被动指数型,富国基金管理有限公司,20250307,nan,L,0.15,0.05,3.54,Y,0,,,2025,0.3169,2026,0.1238,
159885.SZ,鹏华中证内地低碳经济主题ETF,中证内地低碳经济主题,中证内地低碳经济主题指数收益率×100%,被动指数型,鹏华基金管理有限公司,20210414,nan,L,0.5,0.1,1.73,Y,0,,,2021,0.3167,2026,0.0198,
517090.SH,国泰富时中国国企开放共赢ETF,富时中国国企开放共赢,富时中国国企开放共赢指数收益率×100%,被动指数型,国泰基金管理有限公司,20211228,nan,L,0.25,0.05,0.87,Y,0,,,2024,0.3151,2026,0.0834,
520910.SH,华夏中证港股通互联网ETF,中证港股通互联网,中证港股通互联网指数收益率(经汇率调整)×100%,被动指数型,华夏基金管理有限公司,20260202,nan,L,0.15,0.05,4.76,Y,0,,,2026,0.3146,2026,0.3146,
515320.SH,华安中证电子50ETF,中证电子50,中证电子50指数收益率×100%,被动指数型,华安基金管理有限公司,20210108,nan,L,0.5,0.1,1.4,Y,0,,,2021,0.3133,2026,0.1378,
513620.SH,银华中证港股通医疗主题ETF,中证港股通医疗主题,中证港股通医疗主题指数(港元)收益率×100%,被动指数型,银华基金管理股份有限公司,20260518,nan,L,0.5,0.1,0.62,Y,0,,,2026,0.3118,2026,0.3118,
159645.SZ,富国国证疫苗与生物科技ETF,国证疫苗与生物科技,国证疫苗与生物科技指数收益率×100%,被动指数型,富国基金管理有限公司,20220926,nan,L,0.5,0.1,0.45,Y,0,,,2022,0.3114,2026,0.0213,
589500.SH,工银瑞信上证科创板综合价格ETF,上证科创板综合价格,上证科创板综合价格指数收益率×100%,被动指数型,工银瑞信基金管理有限公司,20250303,nan,L,0.15,0.05,1.29,Y,0,,,2025,0.3108,2026,0.1023,
561570.SH,华泰柏瑞中证油气产业ETF,中证油气产业,中证油气产业指数收益率×100%,被动指数型,华泰柏瑞基金管理有限公司,20241017,nan,L,0.5,0.1,1.04,Y,0,,,2026,0.3099,2026,0.3099,
562380.SH,银华中证国新央企科技引领ETF,中证国新央企科技引领,中证国新央企科技引领指数收益率×100%,被动指数型,银华基金管理股份有限公司,20230706,nan,L,0.5,0.1,0.95,Y,0,,,2023,0.3098,2026,0.071,
589230.SH,南方上证科创板人工智能ETF,上证科创板人工智能,上证科创板人工智能指数收益率×100%,被动指数型,南方基金管理股份有限公司,20260202,nan,L,0.15,0.05,2.16,Y,0,,,2026,0.3085,2026,0.3085,
561260.SH,工银瑞信中证国新央企现代能源ETF,中证国新央企现代能源,中证国新央企现代能源指数收益率×100%,被动指数型,工银瑞信基金管理有限公司,20230809,nan,L,0.5,0.1,0.3,Y,0,,,2023,0.3085,2026,0.0556,
159212.SZ,南方深证100ETF,深证100,深证100指数收益率×100%,被动指数型,南方基金管理股份有限公司,20250409,nan,L,0.15,0.05,1.25,Y,0,,,2025,0.3072,2026,0.2222,
159712.SZ,国泰中证港股通50ETF,中证港股通50,中证港股通50指数收益率(经估值汇率调整)×100%,被动指数型,国泰基金管理有限公司,20211111,nan,L,0.5,0.1,1.05,Y,0,,,2025,0.305,2026,0.2129,
516290.SH,汇添富中证光伏产业ETF,中证光伏产业,中证光伏产业指数收益率×100%,被动指数型,汇添富基金管理股份有限公司,20210823,nan,L,0.15,0.05,3.83,Y,0,,,2026,0.3038,2026,0.3038,
589090.SH,鹏华上证科创板人工智能ETF,上证科创板人工智能,上证科创板人工智能指数收益率×100%,被动指数型,鹏华基金管理有限公司,20250827,nan,L,0.5,0.1,1.97,Y,0,,,2025,0.3034,2026,0.1072,
159927.SZ,鹏华沪深300ETF,沪深300,沪深300指数×100%,被动指数型,鹏华基金管理有限公司,20130816,20180214,D,nan,nan,,Y,0,,,2013,0.3026,2017,0.0032,
560070.SH,汇添富中证国新央企股东回报ETF,中证国新央企股东回报,中证国新央企股东回报指数×100%,被动指数型,汇添富基金管理股份有限公司,20230606,nan,L,0.5,0.1,1.0,Y,0,,,2023,0.3025,2026,0.0357,
159888.SZ,华夏中证智能汽车主题ETF,中证智能汽车主题,中证智能汽车主题指数收益率×100%,被动指数型,华夏基金管理有限公司,20210521,nan,L,0.5,0.1,0.72,Y,0,,,2023,0.3025,2026,0.1882,
159898.SZ,招商中证全指医疗器械ETF,中证全指医疗器械,中证全指医疗器械指数收益率×100%,被动指数型,招商基金管理有限公司,20210604,nan,L,0.5,0.1,4.45,Y,0,,,2023,0.301,2026,0.198,
516390.SH,汇添富中证新能源汽车产业ETF,中证新能源汽车产业,中证新能源汽车产业指数收益率×100%,被动指数型,汇添富基金管理股份有限公司,20210618,nan,L,0.15,0.05,1.59,Y,0,,,2021,0.2993,2026,0.0726,
561800.SH,华富中证稀有金属主题ETF,中证稀有金属主题,中证稀有金属主题指数收益率×100%,被动指数型,华富基金管理有限公司,20210824,nan,L,0.5,0.1,2.12,Y,0,,,2026,0.2988,2026,0.2988,
159033.SZ,国泰国证粮食产业ETF,国证粮食产业,国证粮食产业指数收益率×100%,nan,国泰基金管理有限公司,20260605,nan,L,0.5,0.1,1.14,Y,0,,,2026,0.2959,2026,0.2959,
159208.SZ,万家国证航天航空行业ETF,国证航天航空行业,国证航天航空行业指数收益率×100%,被动指数型,万家基金管理有限公司,20250512,nan,L,0.5,0.1,3.52,Y,0,,,2026,0.2957,2026,0.2957,
562600.SH,华夏中证全指医疗器械ETF,中证全指医疗器械,中证全指医疗器械指数收益率×100%,被动指数型,华夏基金管理有限公司,20231211,nan,L,0.5,0.1,3.56,Y,0,,,2026,0.2957,2026,0.2957,
159168.SZ,富国中证工业有色金属主题ETF,中证工业有色金属主题,中证工业有色金属主题指数收益率×100%,被动指数型,富国基金管理有限公司,20260212,nan,L,0.5,0.1,4.62,Y,0,,,2026,0.2956,2026,0.2956,
510590.SH,平安中证500ETF,中证500,中证500指数收益率×100%,被动指数型,平安基金管理有限公司,20180504,nan,L,0.5,0.1,10.11,Y,0,,,2019,0.2951,2026,0.0761,
159658.SZ,华安中证数字经济主题ETF,中证数字经济主题,中证数字经济主题指数收益率×100%,被动指数型,华安基金管理有限公司,20221012,nan,L,0.5,0.1,0.78,Y,0,,,2023,0.294,2026,0.0919,
159022.SZ,富国中证科创创业人工智能ETF,中证科创创业人工智能,中证科创创业人工智能指数收益率×100%,被动指数型,富国基金管理有限公司,20260424,nan,L,0.5,0.1,1.79,Y,0,,,2026,0.2936,2026,0.2936,
159132.SZ,富国恒生生物科技ETF,恒生生物科技,恒生生物科技指数×100%,被动指数型,富国基金管理有限公司,20260108,nan,L,0.5,0.1,1.19,Y,0,,,2026,0.2931,2026,0.2931,
560100.SH,南方中证500增强策略ETF,中证500,中证500指数收益率×100%,增强指数型,南方基金管理股份有限公司,20220216,nan,L,0.5,0.05,0.77,Y,0,,,2022,0.2929,2026,0.1295,
159288.SZ,银华创业板综合ETF,创业板综合,创业板综合指数收益率×100%,被动指数型,银华基金管理股份有限公司,20250926,nan,L,0.15,0.05,0.92,Y,0,,,2025,0.2916,2026,0.0455,
159535.SZ,嘉实中证2000ETF,中证2000,中证2000指数收益率×100%,被动指数型,嘉实基金管理有限公司,20230922,nan,L,0.15,0.05,0.4,Y,0,,,2023,0.2909,2026,0.0633,
159251.SZ,万家国证港股通科技ETF,经汇率调整后的国证港股通科技,经汇率调整后的国证港股通科技指数收益率×100%,被动指数型,万家基金管理有限公司,20250724,nan,L,0.5,0.1,1.87,Y,0,,,2025,0.2894,2026,0.1969,
520520.SH,华泰柏瑞恒生消费ETF(QDII),恒生消费,恒生消费指数收益率(使用估值汇率折算)×100%,被动指数型,华泰柏瑞基金管理有限公司,20241101,nan,L,0.5,0.1,0.5,Y,0,,,2025,0.2888,2026,0.0637,
159315.SZ,工银瑞信中证沪深港黄金产业股票ETF,中证沪深港黄金产业股票,中证沪深港黄金产业股票指数收益率×100%,被动指数型,工银瑞信基金管理有限公司,20240614,nan,L,0.45,0.07,3.36,Y,0,,,2026,0.2888,2026,0.2888,
159331.SZ,国泰中证港股通高股息投资ETF,中证港股通高股息投资,中证港股通高股息投资指数收益率(经估值汇率调整)×100%,被动指数型,国泰基金管理有限公司,20240801,nan,L,0.5,0.1,1.95,Y,0,,,2024,0.2885,2026,0.0977,
516750.SH,富国中证全指建筑材料ETF,中证全指建筑材料,中证全指建筑材料指数收益率×100%,被动指数型,富国基金管理有限公司,20211105,nan,L,0.5,0.1,0.82,Y,0,,,2025,0.287,2026,0.1195,
